1009001,14.1,8.8,4.2,6.4,2.4,6.0,9.2,5.9,4.4,5.7
1009005,10.0,4.333333333333333,2.6666666666666665,14.333333333333334,0.3333333333333333,3.0,5.666666666666667,4.666666666666667,1.3333333333333333,6.333333333333333
1009007,17.1,27.0,12.2,9.0,13.2,13.1,7.8,12.6,5.2,10.5
1009025,14.333333333333334,8.333333333333334,5.0,8.0,2.3333333333333335,5.333333333333333,11.0,4.0,8.0,8.666666666666666
1009027,12.1,12.6,6.6,9.4,6.0,8.3,8.3,9.2,3.8,5.9
1009028,10.0,3.0,1.0,7.0,1.0,0.0,8.0,5.0,3.0,4.0
1009029,5.6,6.5,2.3,5.3,1.8,4.6,4.3,5.1,2.9,2.7
1009033,3.6666666666666665,6.5,2.5,3.5,2.8333333333333335,3.1666666666666665,2.3333333333333335,5.166666666666667,1.8333333333333333,2.3333333333333335
1009039,8.777777777777779,10.666666666666666,3.4444444444444446,6.222222222222222,2.5555555555555554,5.0,5.666666666666667,8.333333333333334,3.6666666666666665,5.555555555555555
1009040,8.0,1.0,0.0,4.0,0.0,0.0,5.0,5.0,3.0,6.0
1009042,13.2,4.2,2.2,7.9,1.9,2.7,9.3,5.0,6.8,7.3
1009043,16.666666666666668,10.666666666666666,5.222222222222222,7.444444444444445,4.555555555555555,5.111111111111111,11.777777777777779,7.444444444444445,5.777777777777778,7.777777777777778
1009044,38.0,24.0,11.0,28.0,9.5,14.0,23.5,12.0,11.0,23.5
1009050,19.75,14.5,8.25,12.375,5.5,7.375,13.125,7.875,3.875,10.5
1009053,1.3333333333333333,5.333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.6666666666666666,2.6666666666666665,2.0,0.6666666666666666
1009054,22.8,17.4,7.1,12.4,5.8,13.4,14.0,9.9,3.9,16.8
1009055,12.444444444444445,10.333333333333334,5.555555555555555,9.666666666666666,2.2222222222222223,7.777777777777778,8.444444444444445,6.555555555555555,4.888888888888889,6.666666666666667
1009059,5.75,9.0,2.875,4.0,2.125,5.0,3.875,4.875,0.375,2.125
1009061,6.9,10.4,3.3,3.5,3.5,4.8,3.7,5.8,3.5,4.7
1009062,11.2,12.4,8.2,10.0,5.6,6.4,7.4,6.4,2.4,9.2
