1014003,3.5,10.5,4.75,4.25,4.5,5.25,2.5,6.25,0.75,2.5
1014009,7.0,5.285714285714286,2.4285714285714284,4.571428571428571,1.4285714285714286,3.142857142857143,2.7142857142857144,5.571428571428571,1.8571428571428572,4.428571428571429
1014014,8.625,19.375,9.875,3.75,8.125,10.25,2.75,8.375,3.75,4.25
1014026,19.333333333333332,14.0,5.888888888888889,11.11111111111111,4.111111111111111,8.88888888888889,14.0,9.444444444444445,4.111111111111111,11.222222222222221
1014028,13.0,9.0,5.0,12.0,2.0,3.0,12.0,6.0,4.0,5.0
1014029,12.7,10.5,4.9,4.7,4.4,6.8,6.8,5.6,4.5,8.9
1014031,8.4,3.9,1.7,5.0,1.3,2.1,4.8,3.7,2.7,4.4
1014034,2.0,5.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0
1014042,23.0,8.4,1.5,9.5,6.1,4.3,11.4,2.3,3.6,15.6
1014043,16.6,8.7,3.5,7.7,3.4,5.1,6.2,5.0,2.6,11.7
1014056,16.0,4.0,3.0,1.0,0.0,2.0,12.0,2.0,0.0,7.0
1014058,22.833333333333332,16.333333333333332,13.666666666666666,9.0,5.0,5.666666666666667,12.0,5.166666666666667,4.666666666666667,9.833333333333334
1014063,10.6,10.0,2.7,6.5,2.9,5.2,7.9,3.5,2.3,4.1
1014065,18.6,16.2,3.7,15.7,6.8,4.8,9.4,4.8,1.1,20.4
1014067,16.5,6.5,2.0,7.0,2.0,4.5,13.5,4.5,5.0,5.5
1014068,10.3,9.6,6.1,6.5,3.9,8.4,6.3,6.2,2.7,5.2
1014069,11.0,5.6,1.4,4.5,1.3,3.3,8.2,2.8,3.0,4.5
1014071,10.1,10.5,4.3,8.0,2.4,6.4,4.2,5.7,3.7,8.6
1014072,14.6,12.4,5.3,10.7,4.2,5.9,9.0,5.9,6.8,10.2
1014075,4.9,8.6,3.0,6.0,1.8,6.0,3.0,6.8,1.9,2.5
1014080,16.666666666666668,6.0,2.6666666666666665,6.666666666666667,3.0,3.6666666666666665,11.0,3.3333333333333335,2.3333333333333335,6.666666666666667
1014083,3.25,2.5,2.0,9.75,1.75,1.75,2.25,1.75,0.0,2.75
1014088,29.125,21.625,10.25,11.0,6.875,10.625,7.5,9.0,5.25,11.75
1014089,19.875,4.0,2.25,6.25,0.625,2.25,18.0,2.75,3.375,7.125
1014091,19.2,10.5,5.4,10.1,4.2,5.8,13.8,5.5,5.4,12.3
1014092,15.833333333333334,3.5,3.1666666666666665,4.166666666666667,2.8333333333333335,3.3333333333333335,11.5,3.1666666666666665,2.1666666666666665,4.166666666666667
1014095,5.5,3.5,2.0,5.5,0.0,4.0,5.0,1.0,3.0,5.5
1014097,5.0,2.75,0.25,3.75,0.25,2.5,3.5,2.5,1.75,1.25
1014104,6.0,13.0,4.0,9.0,4.0,5.0,6.0,12.0,4.0,6.0
1014105,6.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0
1014108,15.9,3.6,2.2,7.3,1.8,1.7,13.4,3.5,6.7,11.6
1014115,8.0,7.0,4.0,4.0,2.0,4.0,3.0,7.0,2.0,0.0
1014120,26.0,30.555555555555557,16.22222222222222,13.0,11.88888888888889,13.0,17.333333333333332,14.333333333333334,7.0,13.11111111111111
1014121,12.125,3.5,2.375,4.375,0.875,2.375,7.125,1.875,2.0,6.5
1014123,10.666666666666666,8.0,5.666666666666667,4.0,1.3333333333333333,3.0,8.333333333333334,13.666666666666666,2.6666666666666665,2.6666666666666665
